"timestamp","Clarifier 2 SLR (ppd/sf)","Clarifier 2 SOR (gpd/sf)","Clarifier 9 SLR (ppd/sf)","Clarifier 9 SOR (gpd/sf)","Clarifier 10 SLR (ppd/sf)","Clarifier 10 SOR (gpd/sf)","NSEC ACTUAL ASRT (days)","Solids Wasted via Effluent (tpd)","Solids Wasted via SWAS (tpd)","Solids Wasted via WAS (tpd)","NSEC MIN ASRT (days)","Total Solids Wasted (tpd)","NNE Total COD (Low Level) (LAB) (mg/L)","NNE NH3A (LAB) (mg/L)","NNE NO2 (LAB) (mg/L)","NNE NO5 (LAB) (mg/L)","NNE OP (LAB) (mg/L)","NNE PWS (LAB) (mg/L)","NNE PW (LAB) (mg/L)","NNE TKNH (LAB) (mg/L)","NNE TSS (LAB) (mg/L)","NNE VSS (LAB) (mg/L)","NAB2 Clarifier Effluent Total COD (Low Level) (LAB) (mg/L)","NAB2 Clarifier Effluent Soluble COD (LAB) (mg/L)","NAB2 Clarifier Effluent E. coli (LAB) (EC/100mL)","NAB2 Clarifier Effluent NH3 (LAB) (mg/L)","NAB2 Clarifier Effluent NO2 (LAB) (mg/L)","NAB2 Clarifier Effluent NO5 (LAB) (mg/L)","NAB2 Clarifier Effluent OP (LAB) (mg/L)","NAB2 Clarifier Effluent PWH (LAB) (mg/L)","NAB2 Clarifier Effluent PWS (LAB) (mg/L)","NAB2 Clarifier Effluent PW (LAB) (mg/L)","NAB2 Clarifier Effluent TKND (LAB) (mg/L)","NAB2 Clarifier Effluent TKNH (LAB) (mg/L)","NAB2 Clarifier Effluent TSS (LAB) (mg/L)","NAB2 Clarifier Effluent VSS (LAB) (mg/L)","NAB4 Clarifier Effluent E. coli (LAB) (EC/100mL)","NSI Soluble COD (LAB) (mg/L)","NSI Total COD (LAB) (mg/L)","NSI E. coli (LAB) (EC/100mL)","NSI NH3A (LAB) (mg/L)","NSI NO2 (LAB) (mg/L)","NSI NO5 (LAB) (mg/L)","NSI OP (LAB) (mg/L)","NSI PWS (LAB) (mg/L)","NSI PW (LAB) (mg/L)","NSI TKNH (LAB) (mg/L)","NSI TSS (LAB) (mg/L)","NSI TVAH (LAB) (mg/L)","NSI VSS (LAB) (mg/L)","NAB2 OF TSS (LAB) (mg/L)","NAB2 OF VSS (LAB) (mg/L)","NAB2 UF Total COD (LAB) (mg/L)","NAB2 UF TKNH (LAB) (mg/L)","NAB2 UF TSS (LAB) (mg/L)","NAB2 UF VSS (LAB) (mg/L)","NAB2 C-Pass Total COD (LAB) (mg/L)","NAB2 C-Pass TKNH (LAB) (mg/L)","NAB2 C-Pass TSS (LAB) (mg/L)","NAB2 C-Pass VSS (LAB) (mg/L)","NAB4 C-Pass TKNH (LAB) (mg/L)","NAB4 C-Pass TSS (LAB) (mg/L)","NAB9 C-Pass Total COD (LAB) (mg/L)","NAB9 C-Pass TKNH (LAB) (mg/L)","NAB9 C-Pass TSS (LAB) (mg/L)","NAB9 C-Pass VSS (LAB) (mg/L)","WAS North Quad 1 and 3 TSS (LAB) (mg/L)","WAS North Quad 1 and 3 VSS (LAB) (mg/L)","NAB2 RAS TSS (LAB) (mg/L)","NAB2 RAS VSS (LAB) (mg/L)","NAB9 Clarifier Effluent E. coli (LAB) (EC/100mL)","GTE Soluble COD (LAB) (mg/L)","GTE NH3A (LAB) (mg/L)","GTE NO2 (LAB) (mg/L)","GTE NO5 (LAB) (mg/L)","GTE OP (LAB) (mg/L)","GTE PWS (LAB) (mg/L)","GTE PW (LAB) (mg/L)","GTE TKNH (LAB) (mg/L)","GTE TSS (LAB) (mg/L)","GTE TVAH (LAB) (mg/L)","GTE VSS (LAB) (mg/L)","AB2 ASRT (d)","AB2 Anaerobic F/M  (g sCOD/ g MLSS)","AB2 Anaerobic HRT (h)","AB2 Dilution Factor (h)","AB2 Floc ASRT (d)","AB2 Granule ASRT (d)","AB2 HRT (h)","AB2A DO (mg/L)","AB2B DO (mg/L)","AB2C DO (mg/L)","AB4A DO (mg/L)","AB4B DO (mg/L)","AB4C DO (mg/L)","AB9A DO (mg/L)","AB9B DO (mg/L)","AB9C DO (mg/L)","NSEC EFF TSS (mg/L)","AB2A NO5 (mgN/L)","AB2A NH3 (mg N/L)","AB2C NH3 (mg N/L)","AB2C NO5 (mg N/L)","AB2C MLSS (mg/L)","SAR 2 PH (Std Units)","SAR 2 ORP (mV)","SAR 4 PH (Std Units)","SAR 4 ORP (mV)","CARRB1 PH (Std Units)","CARRB3 PH (Std Units)","SAR 2 MLSS (mg/L)","SAR 4 MLSS (mg/L)","AB4A NO5 (mg N/L)","AB4A NH3 (mg N/L)","AB4C NH3 (mg N/L)","AB4C NO3 (mg N/L)","AB4C MLSS (mg N/L)","NSI NH3 (mg N/L)","NSI TSS (mg/L)","NSI COD (mg/L)","NSI sCOD (mg/L)","SAR 2 OP (mg P/L)","AB9C NH3 (mg N/L)","AB9C NO2 (mg N/L)","AB9C NO3 (mg N/L)","AB9C OP (mg P/L)","AB9A NO5 (mg N/L)","AB9A NH3 (mg N/L)","AB9C MLSS (mg/L)","AB9C PH (Std Units)","SC2 TSS (mg/L)","AB2 INF FLOW (MGD)","AB2 RAS FLOW (MGD)","AB2 MLR FLOW (MGD)","AB2A AIRFLOW (SCFM)","AB2B AIRFLOW (SCFM)","AB2C AIRFLOW (SCFM)","AB4 INF FLOW (MGD)","AB4 MLR FLOW (MGD)","AB4A AIRFLOW (SCFM)","AB4B AIRFLOW (SCFM)","AB4C AIRFLOW (SCFM)","AB9 INF FLOW (MGD)","AB9 MLR FLOW (MGD)","AB9A AIRFLOW (SCFM)","AB9B AIRFLOW (SCFM)","AB9C AIRFLOW (SCFM)","Q1 RAS FLOW (MGD)","Q2 RAS FLOW (MGD)","Q3 RAS FLOW (MGD)","Q4 RAS FLOW (MGD)","SAR2 RAS FLOW B (MGD)","SAR2 RAS FLOW D (MGD)","SAR4 RAS FLOW A (MGD)","SAR4 RAS FLOW B (MGD)","AB2 PRI FLOW (MGD)","AB2 RAS PIPE FLOW (MGD)","AB2 WAS PUMP FLOW (gpm)","AB2 CYCLONE OF (gpm)","SAR2 GTE FLOW (gpm)","SAR4 GTE FLOW (gpm)","AB2 GTE FLOW (gpm)","NSI FLOW (MGD)","AB2 CYCLONE UF (gpm)","NSEC BASIN IN SVC (#)","SC2 BLANKET (ft)","SC4 BLANKET (ft)","SC9 BLANKET (ft)","NAB2 C-Pass dSVI 30 (mL/g)","NAB2 C-Pass dSVI 5 (mL/g)","NAB4 C-Pass dSVI 30 (mL/g)","NAB4 C-Pass dSVI 5 (mL/g)","NAB9 C-Pass dSVI 30 (mL/g)","NAB9 C-Pass dSVI 5 (mL/g)","Clarifier 4 SLR (ppd/sf)","Clarifier 4 SOR (gpd/sf)","AB2 CYCLONE PRESSURE PV (psi)","AB2 CYCLONE PRESSURE STPT (psi)","AB2 CYCLONE SKID 1 PRESSURE (psi)","AB2 CYCLONE SKID 2 PRESSURE (psi)","NSI TEMP (C)"
2022-09-29,60.18152138,1444.534489,19.84575462,727.1615601,7.229922295,225.2922974,6.528345585,0.8717333439,22.00039497,0.01309282813,NA,22.87271587,NA,0.11,NA,4.49,0.08,0.12,0.21,1.5,10,8,NA,NA,7800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13300,189,307,14100000,31.2,NA,0,3.2,3.48,4.49,40.2,62,NA,57,6490,5340,11400,709,8890,7240,7370,535,4680,3840,326,4040,NA,NA,NA,NA,NA,NA,7580,6220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.900000095,4.398073369,0.1397982648,0.7474791497,5,7.300000191,2.605331301,0.4675086726,1.295844017,0.8463100754,0.3054235188,0.8864494552,0.4072587808,7.041833873,7.080642482,7.005180795,4.777034724,0.01604416473,11.56582838,0.6079850303,8.239737032,5005.508916,0,-301.9292693,0,-262.2206192,6.538191474,6.494821815,5246.926012,5259.025548,0,8.662762354,1.194924136,3.704863624,4017.037853,38.75374774,84.31919747,472.2034878,247.7707438,16.6178302,5,0.1000000015,0.1000000015,5,0,0,0,0,8.525609147,0,10.896092,16.02881974,1539.828867,3350.281138,2236.767906,18.76077286,18.72860557,1200.852516,3875.012484,993.6594972,0,0,525.581525,571.2515128,227.4696668,25.57595665,32.49976447,0.0003757541082,0.002734821402,4.818354333,4.999302145,4.638231721,4.94961818,8.143446453,0.000729057794,194.3795619,173.6046408,789.0527249,789.2916977,200.1707089,49.28410878,20.78018538,5,6.235215862,6.029716401,3.844599401,91.3230743,152.205124,117.435646,206.52475,NA,NA,47.21739666,1413.825239,29.0819867,30,29.83491644,29.08540357,22.27541045
2022-09-30,61.02812505,1486.307268,19.84575462,727.1615601,7.229922295,225.2922974,4.563859463,1.013533377,30.6956639,0.008036449727,NA,31.70496792,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8,NA,NA,NA,NA,NA,NA,64,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.900000095,4.831323996,0.1356672896,0.8013205138,5,7.300000191,2.528344943,0.3989563644,0.9586285537,0.6136258828,0.2648538613,0.818689508,0.8836638285,7.476432434,7.52819655,7.450580103,5.091938703,0.05460537873,12.31057766,3.777335918,5.531893293,4933.442949,0,-278.1360255,0,-275.9534815,6.55073356,6.492645341,5291.866731,5301.308913,0,9.251534622,1.743961522,4.659554957,3863.250581,37.65744788,85.1128222,476.9599788,249.3412401,17.13270886,5,0.1000000015,0.1000000015,5,0,0,0,0,8.730064253,0,10.8876623,16.03071564,1531.487838,3245.188558,2713.172629,19.58383002,18.72446461,1193.931718,4063.637725,1596.755092,0,0.0004529756914,530.9543614,576.3321328,217.9499684,25.6018326,32.43916032,0.0003048338781,0.002461628503,4.808307344,5.002927583,4.629973242,4.944302763,8.723221123,0.00150491746,199.6552435,178.1950029,786.1158295,789.5692196,200.4141392,53.19420354,21.46725353,5,6.328295915,6.119649623,3.606745901,NA,NA,NA,NA,NA,NA,47.30893528,1475.56329,30.00094494,30,30.88718069,29.99677452,22.30931177
2022-10-01,60.27449258,1484.212402,19.84575462,727.1615601,7.229922295,225.2922974,4.473762989,0.976745647,30.88411722,0.001648152988,NA,31.86234377,64,0.13,NA,4.37,0.05,0.08,0.19,1.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,274,NA,30.1,NA,0,2.9,3.06,4.16,37.5,60,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.900000095,4.739234319,0.1356670694,0.7991302128,5,7.300000191,2.528340843,0.486076277,1.453667297,1.026453052,0.3438492982,1.21532829,0.8362502784,7.675133059,7.724700743,7.686283216,4.931679646,0.01647703903,11.43966925,1.605237368,8.164907428,4881.019988,0,-268.4393109,0,-268.415698,6.54422522,6.484719938,5242.16357,5275.853138,0,8.714315161,0.8232995835,4.972711836,3779.364864,35.04579371,79.30726214,443.4724097,243.2639946,15.26351489,5,0.1000000015,0.1000000015,5,0,0,0,0,8.506747038,0,10.88892839,16.03384794,1616.94282,3545.947766,2541.303222,20.22578734,18.74575722,1272.658255,4289.081135,1220.98507,0,0,539.7377526,578.0102812,223.484268,25.61039006,32.50983496,0.0004112709534,0.002223824122,4.838520652,5.007047222,4.650060006,4.983429939,8.700157448,0.001678642291,199.9000967,178.1550417,789.8672,793.3686979,199.8821905,53.29955747,21.73633645,5,6.143094196,6.143653339,3.663600588,NA,NA,NA,NA,NA,NA,47.74073497,1524.281048,30.0013474,30,30.73326478,29.99871824,22.14105378
2022-10-02,59.13816067,1485.676866,19.84575462,727.1615601,7.229922295,225.2922974,4.333461761,1.011942167,30.85598137,0.002669774974,NA,31.87058264,NA,0.18,NA,NA,NA,NA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,294,NA,29.8,NA,0,2.81,2.82,3.99,36.5,65,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.900000095,4.848320182,0.1357734582,0.7989140997,5,7.300000191,2.530323545,0.5179187286,1.285091229,0.7800333765,0.3693603942,1.228739392,0.7366655423,7.575723967,7.652925716,7.567341555,4.869613032,0.01982912915,10.44036894,0.7775478817,7.609692149,4783.803802,0,-271.0379232,0,-269.2341249,6.531843833,6.47197549,5191.89453,5228.324435,0,9.241636228,1.562682462,4.404019275,3647.051131,32.72287996,78.0902586,436.0505938,243.2217202,14.29440863,5,0.1000000015,0.1000000015,5,0,0,0,0,9.006463188,0,10.89338267,16.02889106,1611.994779,3065.181418,2129.885161,21.32676735,18.74873211,1292.676757,3947.287678,1098.179189,0,2.568471981e-05,546.5833315,583.2589357,225.7016234,25.6594108,32.51109202,0.0003698288064,0.002623895116,4.844750973,4.996884702,4.650866646,4.992823783,8.702849343,0.001693448788,199.4809381,177.2065636,791.0663853,794.9668496,199.5867861,54.3948186,22.26873441,5,5.982683124,6.421879771,3.698507838,NA,NA,NA,NA,NA,NA,48.49615904,1605.010723,30.00095952,30,30.7383122,29.9949799,22.07921606
2022-10-03,57.54243167,1488.572292,19.84575462,727.1615601,7.229922295,225.2922974,5.521759987,1.151983025,24.14350865,0.002096352607,NA,25.30674361,150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8800,116,303,1.2e+07,28.9,NA,NA,NA,NA,NA,NA,70,NA,64,6200,5155,13700,976,10400,8535,5160,373,4440,3640,317,3730,NA,NA,NA,NA,NA,NA,6805,5615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.800000191,5.090349296,0.1358572112,0.8004670723,5,7.300000191,2.531884392,0.4205293665,1.165449426,0.733256145,0.3365182958,1.194430451,0.6018315311,7.71955731,7.777389969,7.702148427,5.79864239,0.005994000908,10.50806552,0.8384915502,6.970757986,4651.980415,0,-274.0778031,0,-273.8317155,6.55296477,6.492742347,5142.165887,5175.45378,0,8.621012368,1.67721349,4.245572251,3768.230275,34.23653237,84.46460025,473.2380145,247.9323039,14.22763969,5,0.1000000015,0.1000000015,5,0,0,0,0,9.666524882,0,10.89463968,16.03575987,1580.127542,3185.394547,2428.484961,20.96678971,18.75522803,1304.007626,4039.605833,1082.595087,0,0,559.2278537,587.2448506,229.4159838,25.69271525,32.5151725,0.0004331359596,0.002574521158,4.846763839,5.001054123,4.650652968,4.993445097,8.720277642,0.001941585274,196.9366585,173.4939847,789.969348,790.246249,199.9992996,53.27365728,23.43178395,5,5.779458033,6.207196063,3.556366118,92.9351349,147.851349,128.750671,266.084717,NA,NA,49.46353225,1580.508179,29.99906306,30,30.72351886,30.00133396,22.17068513
2022-10-04,56.34656151,1469.094421,19.84575462,727.1615601,7.229922295,225.2922974,6.234721661,1.333268295,21.58730089,0.02498760744,NA,22.94880733,34,0.65,0.95,4.65,0.09,0.14,0.32,2.4,8,8,40,23,NA,0.14,1,4.45,0.01,0.32,0.05,0.42,1.3,2.5,14,12,NA,161,342,NA,31.1,0.03,0,2.98,3.06,4.66,41.1,90,41,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.800000191,4.987887048,0.1376367916,0.8218610146,5,7.300000191,2.565049296,0.4341595229,1.220329623,0.7218317721,0.3487280706,1.185631129,0.9808415616,7.837946643,7.960947664,7.925568959,6.91180192,0.003391702578,11.81856913,1.302966371,7.120599813,4612.37273,0,-277.2398607,0,-277.280073,6.589652987,6.546269585,5103.925232,5149.916216,0,9.375508501,1.813063985,4.444800324,3909.202985,38.04069864,87.65826301,493.3908779,239.8744512,16.39836535,5,0.1000000015,0.1000000015,5,0,0,0,0,10.03761332,0,10.68536453,16.04032882,1636.049443,3173.325134,2544.730882,20.41516452,18.74383388,1350.732018,3908.87033,1348.80016,0,0,561.608548,592.7848545,227.8547654,25.58932674,31.9064435,0.0004871507257,0.002669068149,4.760927115,4.890370057,4.567981151,4.895185092,8.736606194,0.001792768843,200.240285,178.0682164,968.1758544,969.3569914,202.0376645,53.86041899,22.1542936,5,5.575201662,6.316026673,3.731584482,NA,NA,NA,NA,NA,NA,49.76793512,1537.878332,30.00032453,30,30.75203555,30.00379544,22.14957013
2022-10-05,55.72125125,1464.76599,19.84575462,727.1615601,7.229922295,225.2922974,6.962984085,1.278037349,19.87253559,0.03848980245,NA,21.19150079,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,98,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.800000191,4.930769086,0.1371591383,0.7796763127,5,7.300000191,2.556147579,0.3701831753,1.190923191,0.7169174269,0.2488888294,0.9975251215,0.6650691489,7.768616955,7.892776293,7.83280994,6.773078221,0.002451110288,10.70896242,0.8194027333,6.161310921,4574.147409,0,-287.064635,0,-286.9410841,6.611966126,6.586669387,5124.430771,5132.08704,0,9.005203842,1.29098479,3.936559415,4030.033342,34.74161376,87.4137056,489.9737467,240.8152783,17.55657188,5,0.1000000015,0.1000000015,5,0,0,0,0,8.506747429,0,10.90751728,16.05336368,1620.923813,3289.755659,2525.718882,20.44181749,18.7231293,1148.671307,4066.588688,1171.763346,0,0,557.6666748,592.570471,230.90471,25.65277846,32.53232261,0.0008145995948,0.002461639947,4.860258256,5.000305274,4.669987267,4.98539291,8.503650498,0.001823027875,200.3323932,178.0715553,1119.278308,1120.367865,202.1189383,53.16391979,22.27056462,5,5.300617764,6.408243218,3.672273902,NA,NA,NA,NA,NA,NA,51.56029435,1540.106653,30.00132437,30,30.75231784,30.00397789,22.19300843
2022-10-06,57.1052628,1504.267719,19.84575462,727.1615601,7.229922295,225.2922974,5.510353088,1.434814337,25.31915045,0.01950106197,NA,26.76568227,NA,0.36,NA,4.89,0.05,0.12,0.25,2.1,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,398,NA,30.7,NA,0,3.08,3.28,4.44,44.3,87,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.800000191,5.219903135,0.1333553286,0.8259324484,5,7.300000191,2.485258392,0.4023458095,0.9893733133,0.5976803562,0.3098441607,1.072832472,0.9556956503,7.81386274,7.868372371,7.779148753,6.84988007,0.01348429431,10.63054377,2.975435541,5.083535855,4559.340656,0,-274.5845124,0,-273.4331131,6.611111901,6.582904141,5215.049936,5359.878648,0,10.19110116,1.474385681,4.812814473,4020.677273,32.50560279,86.46618266,485.7103246,240.3945989,13.77582099,5,0.1000000015,0.1000000015,5,0,0,0,0,6.457307633,0,10.91492283,16.06723723,1671.771912,3193.175889,2720.313707,21.39678959,18.71333843,1387.409749,4324.376245,1584.741154,0,0,559.9436639,589.7838082,231.4807748,25.7320583,32.53618083,0.0005491056093,0.002601418166,4.874730999,4.99838459,4.682971397,5.001312892,9.013256846,0.001705230208,200.3883137,178.1294395,500.0546327,499.0409231,200.9102532,57.09259885,22.25488752,5,5.613935991,6.471385517,3.699542619,NA,NA,NA,NA,NA,NA,53.89243031,1613.367635,30.00069671,30,30.76530582,29.99979063,22.10475619
2022-10-07,56.86990702,1483.29892,19.84575462,727.1615601,7.229922295,225.2922974,5.367220402,1.690626711,25.9876364,0.08052456826,NA,27.75743798,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,NA,NA,NA,NA,NA,NA,84,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.800000191,5.018813466,0.1353254333,0.7991937627,5,7.300000191,2.521973984,0.4152343518,1.303353107,0.7447051838,0.2864708071,1.071099706,0.9310515986,9.143167771,9.230190097,9.175790427,8.231363215,-0.0001790833557,9.79046547,1.084440895,7.178948873,4607.205819,0,-285.0002679,0,-284.2184963,6.620968423,6.596443762,5109.481015,5202.488747,0,9.8942687,1.392824303,4.868212832,4070.194322,29.97414751,86.59166011,486.4097997,240.2197043,16.91828197,5,0.1000000015,0.1000000015,5,0,0,0,0,6.49850585,0,10.92208886,16.09139502,1631.796413,3510.147097,2842.719764,21.0989221,18.71263305,1232.104291,4288.451335,1534.059872,0,0,582.4064097,599.4159832,240.7038037,25.72644594,32.55019909,0.0005617180063,0.002765432406,4.880640934,5.011980564,4.691916393,5.010842857,8.727260866,0.003498100799,200.9556292,179.4582962,1022.776837,1021.238462,202.6896166,53.0290721,21.49200622,5,5.474369885,6.380866523,3.711432021,NA,NA,NA,NA,NA,NA,53.75188442,1590.479435,29.99884843,30,30.81796159,30.00710166,21.92341447
2022-10-08,56.11050085,1477.851073,19.84575462,727.1615601,7.229922295,225.2922974,5.397272587,1.676380694,25.94833575,0.1145496131,NA,27.73929726,32,0.5,NA,4.02,0.08,0.11,0.28,2.1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,328,NA,29.9,NA,0,2.82,3.13,4.36,38.3,64,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.800000191,4.865063836,0.135735028,0.7935772481,5,7.300000191,2.529607339,0.5400448054,1.33611705,0.7622472482,0.3363114216,1.136320086,0.768297712,8.347617449,8.448749544,8.385872677,8.223534995,0.002904488549,9.260707845,0.03345521682,7.170700973,4561.00307,0,-294.347601,0,-294.2696221,6.601166886,6.580683575,5165.38337,5189.364873,0,9.764049231,1.354225526,4.534813536,4081.120783,27.052229,80.92532248,454.4191862,233.3260862,17.65959002,5,0.1000000015,0.1000000015,5,0,0,0,0,5.433305944,0,10.91040695,16.02190581,1624.923787,3067.584469,2239.19867,21.18038336,18.73567392,1258.440697,4124.956781,1246.92308,0,0,563.5299597,593.3141248,233.6463321,25.74337436,32.5105247,0.0004669318325,0.00259946206,4.866959892,5.000358867,4.682591524,4.988051634,8.656135604,0.001959959951,201.0277782,179.3092267,1143.491973,1146.842111,199.3194503,53.18639988,21.72262849,5,5.202112827,6.573026426,3.531558838,NA,NA,NA,NA,NA,NA,54.11152049,1597.015133,30.00075764,30,30.80834977,30.00119141,21.83057195
2022-10-09,54.67264287,1452.7893,19.84575462,727.1615601,7.229922295,225.2922974,5.459853172,1.692470558,25.81929642,0.06025027787,NA,27.57225083,NA,0.65,NA,NA,NA,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,295,NA,28.2,NA,0,2.86,3.01,4.2,38.7,71,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.800000191,4.809491258,0.1396128413,0.7546981632,5,7.300000191,2.601875671,0.529488728,0.8065453398,0.5793841853,0.2818096598,1.019318183,0.7675619165,8.028569864,8.109271504,8.025174013,8.530292344,0.001744951024,9.439098318,2.156466113,4.591540641,4527.122803,0,-289.6360137,0,-287.2739501,6.592026222,6.574682763,5213.312571,5249.790126,0,9.664916129,1.539786337,3.771105347,4104.364884,25.03196734,81.67599859,458.0004824,236.5379855,14.57719428,5,0.1000000015,0.1000000015,5,0,0,0,0,5.908805508,0,10.91050623,16.00448717,1609.953401,2297.970509,2223.914522,20.9471657,18.71422964,1162.973298,3812.650644,1181.176177,0,0,551.8819035,590.1828402,229.8723451,25.71875817,32.51507914,0.0005078058955,0.002873165281,4.872629068,5.002535421,4.685793519,4.995877339,8.233306976,0.001889906573,201.2311465,179.2069895,770.3269797,771.9886406,198.8684335,53.09622355,22.02644049,5,4.772478054,6.355590226,3.699349894,NA,NA,NA,NA,NA,NA,53.47063017,1576.897413,30.00037364,30,30.78785453,29.99945872,21.77694009
2022-10-10,56.27604377,1496.237947,19.84575462,727.1615601,7.229922295,225.2922974,6.029241562,1.82152991,22.6483904,0.1595821573,NA,24.63360006,31,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,323,NA,29.9,NA,NA,NA,NA,NA,NA,84,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.800000191,5.214881574,0.1348365171,0.807648779,5,7.300000191,2.512862368,0.4838646782,1.171271172,0.7972297073,0.309225934,1.029729072,0.667288698,7.768287121,7.834530992,7.729320365,8.892780386,0.006153807898,9.674106647,0.5477063975,7.124207626,4517.445034,0,-284.856016,0,-280.6361898,6.600012217,6.582905141,5160.986193,5138.533704,0,9.548854288,1.025054088,4.111791445,4055.052217,25.23446441,90.15616585,506.8020499,244.2252727,13.02456013,5,0.1000000015,0.1000000015,5,0,0,0,0,5.134614739,0,10.89589618,16.03032706,1625.449142,3106.029863,2817.35473,21.16304187,18.73069312,1313.359153,4112.613754,1211.987532,0,0,513.1998416,560.7047899,210.2670275,25.71759254,32.52280798,0.0004739548454,0.002614262934,4.889440532,4.995027592,4.6855685,4.999392014,8.798699162,0.001653051063,183.0852245,163.1206175,662.1962201,661.5415377,199.9826514,54.58277694,20.01169233,5,4.682175029,6.577369055,3.622342639,NA,NA,NA,NA,NA,NA,53.72108861,1594.976517,27.21937132,30,27.9845473,27.22624735,21.81474149
